2.3482,-1.247,-1.3483,-8.6753,-9.2958
-0.3356,-4.8128,-9.239,1.5691,9.2729
8.2975,2.7338,-4.5275,9.6297,-3.0361
0.7964,-0.642,-1.8726,-9.0293,-9.1489
1.3988,-4.4823,-6.5382,-0.0331,8.7154
10.0498,4.9026,-3.8315,10.7159,-3.5573
2.546,-1.5848,-1.7549,-8.9141,-8.6248
2.0058,-0.9823,-3.235,-8.219,-8.0387
6.9937,4.5665,-4.6,11.2721,-3.7396
0.9823,-4.8725,-7.5434,-0.4378,7.5562
5.2208,-1.1865,0.6141,8.1193,-5.0854
7.9856,5.8677,-4.6818,9.5793,-5.3206
5.924,-0.9772,4.3516,11.1444,-6.2014
9.015,6.8543,-4.075,10.8174,-2.8482
10.2477,4.3753,-2.0989,10.1987,-5.0535
0.5989,-5.2468,-9.1099,-1.0054,7.5559
-1.0172,-1.5358,-3.6932,-7.776,-8.2101
-0.2847,-5.3581,-7.4133,1.3201,8.5921
6.5665,5.3907,-3.0596,9.587,-4.5916
2.1088,-4.3122,-8.3825,-0.9222,7.2479
5.2767,0.1564,2.0169,7.5854,-6.744
0.943,-1.3209,-1.2014,-8.8549,-7.8438
8.0832,3.7034,-1.7513,9.787,-5.3438
-0.6178,-3.1734,-6.9705,-0.4952,8.2919
8.691,4.9704,-5.4736,10.6334,-4.378
8.9004,5.25,-4.4294,10.9006,-2.6252
5.7813,0.0016,0.0333,8.9813,-6.3451
4.0719,-0.1884,0.9365,9.5575,-6.1603
0.7365,-1.6559,-3.435,-7.7141,-9.3012
3.2493,-5.2726,-7.6262,0.3777,7.9002
1.6858,-0.2172,-1.5969,-8.8854,-8.165
2.4419,-0.5568,-1.988,-8.3094,-10.0253
2.9592,0.6089,-1.6051,-8.5645,-8.1978
-1.8167,-5.4696,-8.0162,-1.9947,8.472
0.6765,-4.6864,-6.3419,-0.2937,7.024
0.1544,-1.0426,-3.028,-7.3916,-9.3215
8.512,5.2266,-3.238,11.8468,-5.3419
8.7028,2.671,-3.4836,10.3231,-5.7191
2.0035,-5.4391,-6.9998,2.1776,7.5636
7.3926,4.646,-5.5343,9.7423,-3.7883
8.3194,3.7752,-3.225,9.6831,-3.5725
0.5724,-4.1463,-9.8593,1.3473,9.5605
5.8649,1.0963,3.4197,9.8777,-4.6666
1.5245,-0.9459,-2.4678,-7.3265,-7.501
1.4131,-0.8816,-1.3216,-7.5649,-8.7052
6.2511,0.8994,0.6798,9.7153,-7.3951
8.9499,4.6376,-3.5651,9.7719,-2.2841
1.9989,0.7169,-4.3818,-9.2331,-8.5785
5.6019,1.6339,2.6406,10.0417,-5.7752
0.5357,-0.2837,-3.0846,-8.002,-6.9158
-0.2359,-5.9461,-8.8608,0.9831,6.937
-1.2981,-5.7706,-8.1274,0.8071,7.8877
8.723,5.5979,-4.6754,10.1224,-5.9036
7.8498,5.1618,-3.4761,10.4053,-4.8063
-0.1331,-5.3406,-7.4268,1.4775,8.1613
6.9022,-1.6387,1.2432,9.6192,-5.9414
5.6152,-0.3072,0.1945,9.2467,-5.1842
1.0597,-5.505,-10.0704,-0.1274,7.9107
4.8499,-0.7757,-0.883,9.2863,-6.2197
6.2613,0.1598,1.5359,8.2664,-5.4769
9.6819,4.1242,-5.3966,8.4051,-3.6121
8.8377,4.6872,-3.8719,8.7981,-3.4486
5.7171,-2.2106,1.5586,8.734,-7.168
0.7603,-6.29,-7.9199,1.5456,8.2902
0.5091,-5.4334,-8.1307,-0.0845,8.5331
4.4644,-0.8824,2.0842,8.9985,-6.3819
2.5254,-2.4342,-2.5682,-9.816,-7.595
-0.2642,-5.1593,-6.6226,0.439,7.0535
8.2068,4.9236,-3.1989,11.3379,-5.7256
-0.0966,-5.6685,-10.0947,1.9675,8.4432
-0.3544,-4.4713,-7.4884,0.0561,7.8945
5.741,-0.535,0.3708,8.6642,-7.4694
