0.7938,8.8424
-0.5767,9.252
2.5847,6.4705
3.2424,7.9464
1.6412,6.8919
-6.7029,-6.9862
1.4016,7.3108
-7.2084,-7.0848
-4.1476,-2.0623
2.8584,8.6814
-8.2756,-6.1623
-2.472,-2.8153
-8.7558,-6.9085
-7.9312,-5.0156
-7.9312,-6.0665
-1.6838,-2.0251
-8.0261,-5.191
1.2583,6.6937
1.7061,8.9143
-2.3808,-3.1059
-6.6637,-7.5291
-8.4876,-4.9322
0.8923,11.0598
2.1265,9.1023
-1.1687,-1.3494
-1.1052,-1.0576
3.1623,8.5257
2.6303,5.5954
2.2259,10.1186
2.4382,9.2272
1.0422,6.6265
-0.2923,-0.2158
-8.1116,-5.2331
0.92,9.6104
-8.7597,-4.359
2.5382,9.1082
-1.0089,0.4681
-1.6663,-0.0827
-0.164,-0.5272
-7.065,-4.4606
-6.7332,-6.2381
1.2992,6.006
-2.1501,-0.1321
2.0551,9.8011
-2.1954,-2.5722
1.1682,7.2625
-7.3777,-5.0409
-1.399,-3.1055
1.4312,10.101
-2.0155,-1.2863
-8.2249,-6.8144
-7.4969,-6.7688
1.3724,9.0102
-0.2676,-0.707
-7.743,-4.0287
1.5081,6.5544
-1.4698,-0.903
-7.9025,-4.69
2.331,7.6221
-8.7855,-7.1846
2.5837,9.3156
-6.5939,-6.3312
-3.007,-0.3548
-8.3364,-5.7629
1.6065,9.0417
0.3637,-1.4943
1.1644,7.0391
1.3758,9.3817
3.6147,7.2352
-7.1647,-5.0846
-9.0512,-6.8744
1.1417,9.8009
2.7118,7.9332
-8.375,-6.0783
0.4474,9.6937
-0.5019,0.3355
-2.5172,-0.5408
4.0543,9.0712
-8.0749,-5.8002
-4.0859,-1.4067
1.1399,7.74
-0.5439,0.0355
-7.9883,-5.9387
-1.0,-2.7125
-9.1897,-3.1866
-6.5073,-4.969
1.6529,8.3783
-6.4896,-5.8688
2.9167,8.4407
2.6872,9.0319
1.9436,7.0744
-7.0243,-5.0342
-6.7859,-6.793
2.0022,8.859
-7.5079,-6.2982
-7.6467,-5.8365
0.9172,8.731
3.5609,9.3985
-6.947,-6.529
2.1775,9.8732
-1.5549,-1.7277
1.7045,10.2843
-10.3997,-5.8453
-1.0264,-1.3378
1.0201,9.3868
-8.4006,-7.4456
0.3153,7.6073
1.1094,8.605
0.3906,6.8553
-7.6877,-7.5334
1.8247,8.9443
-0.896,-1.3277
0.9997,8.4936
0.8873,8.3255
1.8565,6.0806
-1.1441,7.6426
1.9719,10.0341
-2.7845,-0.1517
-8.0106,-4.4595
-7.4705,-6.1813
2.2174,9.8465
-7.6279,-5.6109
-9.0234,-7.0483
2.6367,8.5716
3.967,10.2513
-0.8123,-1.9595
0.6824,7.9707
1.7643,8.1245
-7.7712,-4.9057
0.9189,9.806
2.2176,8.4324
1.2309,-1.2679
1.0258,6.6032
2.207,8.0111
1.8012,8.3514
1.2695,6.4897
-1.1388,1.0081
1.4024,8.1382
1.8215,8.1908
-0.0366,-1.4464
3.5496,8.3515
0.5759,8.8862
-0.0373,8.4232
-6.9858,-6.2266
2.4707,9.2554
0.6576,-0.1594
-7.3527,-6.6603
-6.3027,-6.4898
0.4436,-1.6761
-8.1334,-6.4124
-1.2445,-2.9272
-1.652,-0.2854
2.1254,7.2842
-8.581,-3.646
3.2853,7.3699
-0.5242,-0.3944
0.7602,5.6205
2.2788,10.5568
0.1644,-1.6559
-8.6593,-5.722
0.1055,-1.5883
-2.5154,-1.2974
-1.9793,-1.5265
-7.0284,-6.7908
-1.8274,0.4944
2.0027,9.5241
1.8294,10.3609
-6.4583,-7.2243
1.7058,6.6708
0.24,-1.4609
-0.1624,8.196
0.4777,8.3581
0.4175,8.3043
-3.2829,-1.3696
-8.0802,-5.8041
-0.4214,0.5756
2.3578,10.8063
-8.2378,-7.5037
-0.4939,-0.9191
-8.0395,-6.0757
1.4412,9.0435
-0.9458,-0.4733
0.0194,9.4635
-2.3735,0.633
-1.4317,-0.1369
-10.4554,-5.7034
0.4901,7.2068
2.3894,7.5104
-8.845,-6.6134
-8.1314,-5.7506
-7.8174,-4.8697
2.5174,8.9816
-0.8882,-1.7832
2.2511,10.7275
0.5101,-3.0448
2.7701,6.4431
1.902,6.4646
-1.4805,-2.6033
-9.0315,-4.8874
2.1675,8.8758
2.4154,10.9098
1.766,10.0395
-1.6239,-1.9802
2.2823,11.0525
2.0324,10.5472
3.4568,8.058
-3.3806,-0.3632
1.0183,7.9676
-0.2024,6.5181
-3.0817,0.0647
-2.5514,-1.6045
-8.9055,-6.4362
-0.5276,-1.2375
-2.3196,-0.4963
-0.8358,-2.5355
0.0485,-0.2833
-2.0031,-1.1853
-6.8367,-4.5044
-7.9326,-4.7108
-8.9216,-5.719
-0.7705,6.9015
-2.1733,-0.1794
0.3071,7.6301
1.0096,9.7676
1.2566,8.3512
2.5675,10.3446
3.2685,9.3267
-0.2765,6.1038
1.0031,5.7831
1.5873,11.0829
1.3657,4.7903
3.3591,9.2126
-7.715,-6.6342
-8.4847,-5.6741
-0.8705,-0.9487
1.3003,7.0049
2.089,10.5572
-0.2325,-0.8449
-9.5801,-9.3829
2.2339,8.8668
-2.3421,-0.9519
0.8536,6.7377
0.9201,8.4637
1.8076,7.3153
-10.3713,-5.6132
0.4992,9.3648
1.9101,7.313
-1.9895,-2.3389
1.0232,9.4066
1.8595,9.2153
-1.1009,-2.4502
2.2702,9.1701
1.069,6.1368
-0.4522,-0.4606
0.9199,8.7598
0.7422,8.1634
-8.6925,-7.719
2.7361,8.3253
-7.7508,-3.7624
2.0479,8.6763
0.7818,6.9586
-2.7953,-0.4759
0.6348,6.72
-1.0854,-1.0801
-4.2621,-1.4677
0.9942,8.9272
3.5541,6.7477
-8.2467,-7.0234
1.2089,5.7063
1.4184,7.1259
-0.5808,-0.2116
1.4386,6.8022
3.1805,7.5939
-6.952,-6.4286
2.0572,9.8573
-7.5905,-7.3199
0.7284,8.9493
-1.4028,-0.7969
1.2496,9.9216
1.6527,8.0683
-0.9215,-0.7811
2.2156,6.2197
0.9539,8.2167
-0.3369,-0.0061
1.1295,8.4176
-8.1015,-8.0432
0.5497,7.106
-3.2992,-0.7742
1.6211,6.0281
-0.7588,7.6835
1.3322,9.2879
-1.2073,5.7533
1.501,7.4981
-1.5839,-0.5121
1.393,9.168
-7.7739,-6.3133
1.5516,8.9438
2.3465,8.6723
2.6331,10.1663
2.0424,7.6999
-1.5718,-0.7766
2.3859,8.9125
2.4348,9.3075
0.3096,7.5771
-1.9782,-0.9882
2.4072,7.7557
-1.259,-0.0558
-1.7832,-0.4157
3.1867,9.0596
-8.5995,-6.3067
-8.0683,-7.2945
2.4144,7.2085
0.2327,-0.2312
1.2027,9.5612
0.5217,6.0363
1.9,7.9234
3.0279,9.6952
-1.0366,0.0545
0.9737,8.4497
-8.896,-5.0582
-1.2039,-0.2009
2.3998,8.0363
0.8872,6.7357
-2.0328,-1.1893
1.5418,9.4594
-3.1453,-0.9352
-2.6078,-0.6506
0.7297,8.5803
-7.7055,-4.3629
2.6187,9.7174
1.8462,7.2521
-2.2305,0.8391
2.4282,8.3311
2.0561,10.3017
0.7273,9.6251
1.3947,8.88
2.2842,5.6477
-0.1135,-1.3152
-6.5433,-7.1787
-1.4421,-0.6493
-1.5486,-0.7375
2.9912,10.2266
-9.3215,-6.7988
-0.2195,6.9612
1.7434,8.0124
1.2609,7.3246
-8.8742,-5.3925
0.3524,8.5547
-2.6888,-2.9806
1.8167,9.7115
0.0352,-1.1726
-1.9114,0.0048
-0.2679,6.528
-8.3668,-5.8956
-6.6823,-5.6029
-6.9554,-5.3966
1.4452,8.173
-2.5128,1.2289
-7.6983,-6.2472
2.1588,8.9669
-6.1414,-5.6266
-7.968,-4.4284
0.3384,8.0134
2.1652,9.4863
-0.6968,-0.5536
-0.8157,-1.4275
-5.1425,-6.6098
-7.4796,-5.5479
-6.1965,-6.3983
-9.2144,-4.4708
2.8623,9.4184
1.3523,6.4361
2.8451,9.3541
1.5311,1.1055
2.6719,7.2677
1.1686,5.717
4.1359,7.7263
-8.6003,-5.9783
-0.3075,-1.6385
-2.7961,-1.0358
0.667,7.7736
-0.992,-1.4554
0.8296,9.7798
-2.1529,-0.1726
-10.1955,-5.2204
-8.7247,-5.4956
-1.2165,0.8473
1.5101,9.2552
0.9313,7.9848
-7.9402,-6.9933
-0.1454,-1.3093
-7.8353,-5.2662
0.2421,0.1217
-1.0641,0.6709
-0.6313,-0.6522
-0.1954,-1.5201
1.8983,7.5086
-7.1761,-5.2994
0.9755,5.4584
-8.2164,-5.1123
3.3121,7.2677
-7.0876,-7.1497
3.4358,9.6339
2.835,8.0662
2.4004,8.8027
2.0884,7.6012
-1.0795,-1.6872
1.667,8.206
-2.0546,-2.8052
-0.5037,-1.5714
-8.9023,-6.9834
1.4826,9.2755
0.5355,6.6786
-2.0813,-0.2072
-8.0896,-7.5699
2.2217,6.6275
1.7025,7.7597
-7.132,-6.7316
0.6731,7.6694
-0.7506,-1.5481
2.2767,9.0485
1.992,9.735
-8.8546,-6.4042
-8.6024,-5.9578
2.1163,11.226
2.0237,6.8627
-1.661,-0.7011
2.7181,10.74
-8.3194,-6.1755
-0.816,-1.7222
-1.9815,-2.1733
1.1797,9.5542
-0.4229,-0.5677
-8.4942,-6.2182
3.7498,8.7609
2.0853,9.5203
-8.8272,-6.6877
1.8591,9.5708
1.0319,6.2501
1.9912,9.0481
1.1819,5.3182
-7.5442,-6.8636
-0.3824,0.0839
0.6349,7.8092
-8.957,-5.7732
2.6919,9.8835
-8.3038,-5.5407
-1.8011,1.0023
2.8854,9.9297
0.7084,6.3365
-1.0188,-1.0651
1.5651,7.6405
-8.5912,-6.744
-0.6858,-0.4972
-2.1119,-1.8293
0.9817,11.1483
3.1692,9.4623
1.445,7.9613
-2.3995,0.0728
3.2789,9.2355
-8.8612,-5.4156
0.4308,7.6168
1.4601,5.1366
2.538,9.1376
-6.521,-7.0591
1.4599,8.0671
-0.9723,-1.0701
-0.1335,-1.2179
0.7878,8.7842
1.5698,6.9175
2.5189,7.7619
0.315,7.1871
2.4864,5.582
2.0185,6.8973
-8.6662,-4.6952
-8.4412,-5.3199
-1.138,-1.4538
2.5726,9.3925
-1.3494,-1.3125
1.2706,8.1149
0.4124,-0.7629
1.9858,7.3699
2.3238,8.25
1.6346,5.7061
-8.0406,-5.5996
-7.2662,-7.3742
-0.6656,-0.5983
2.0428,9.8915
-0.6756,-0.4956
-1.4916,-1.2363
-1.4878,-0.9188
-0.787,-1.6145
-2.66,0.215
1.3204,6.8159
0.5757,8.4568
1.1259,10.6082
1.7,7.2162
2.3969,7.5397
2.2921,6.7608
0.5291,10.5832
-0.7113,-1.7616
-7.7965,-6.6882
1.6894,8.1765
1.4605,8.7837
-9.2445,-5.5097
-6.5218,-6.106
-7.5735,-4.1966
0.4796,-2.2913
0.5763,7.3922
1.1971,7.6683
0.5903,6.6359
-10.2426,-6.6982
2.5295,5.4237
-2.1287,-0.9985
-7.8962,-6.508
-7.6835,-6.6789
-1.5955,-0.7655
-9.9021,-6.1971
-7.5253,-6.4481
-2.0915,-0.8964
3.4624,8.4399
0.754,9.7188
2.523,8.9721
0.2003,-0.5719
0.7287,8.6293
1.9557,5.356
1.6124,7.3001
-8.4208,-6.5669
-2.3534,-2.4198
0.0623,-1.348
-6.3753,-5.8964
2.5027,9.3925
-8.5374,-5.1319
-0.4925,-0.1598
-0.3098,-0.7101
0.9372,8.358
0.5744,10.8951
3.0139,10.9113
0.9347,9.2019
-7.332,-6.8192
-0.5072,10.3965
2.3721,9.1066
-0.9641,-0.4897
2.2777,8.1626
-8.0235,-6.3414
-7.6719,-5.7164
-2.6815,-1.5162
2.1238,8.4255
2.271,8.1146
1.8124,9.9287
-1.8107,-2.5748
-3.2115,-0.0064
-9.6933,-5.7409
2.5405,8.698
3.0854,10.1535
-8.5652,-5.9122
-1.191,1.1706
1.3055,8.5733
-9.4212,-6.1405
2.2231,6.7881
-0.0268,7.5139
-1.1793,-0.591
-2.4014,-2.4447
-2.1048,0.6606
3.0974,9.6803
-0.2381,7.4627
-0.8777,-0.3482
0.2583,9.1178
-9.3909,-4.6432
-0.3511,-0.7498
-1.6784,1.3688
-0.5035,-0.0492
-7.4548,-5.0548
1.8276,9.4554
1.9989,10.4561
-9.4788,-7.852
-8.2797,-6.5896
-6.9697,-5.943
2.5475,6.746
0.5,9.0551
3.4848,9.0488
2.2044,7.388
2.0799,6.8926
2.3523,8.3648
-0.5746,-1.9692
-9.041,-7.8986
0.4797,8.7632
2.4266,9.1575
1.6728,8.7225
1.5456,8.1727
0.0995,9.8513
-7.8508,-6.5621
-2.358,-0.5329
1.4666,5.2746
-6.8055,-6.1335
-8.7281,-6.6798
-3.6507,0.6439
3.0504,8.8332
2.2615,7.6751
2.1592,7.1452
1.3011,8.4429
1.6023,10.0778
-8.3037,-7.0786
0.7254,7.2176
-8.3042,-7.0694
1.3421,6.5578
3.5719,7.3124
-1.81,-1.1479
-0.8038,-1.0509
3.2058,8.2502
-0.6301,-1.2364
0.2272,6.2256
2.7868,7.8737
-8.2281,-7.1142
-0.8837,-0.624
1.7448,8.3908
-9.5095,-7.2097
-8.8119,-5.4202
-8.0489,-6.0771
1.3016,7.8171
0.245,9.3331
-6.8438,-5.9462
0.4466,8.0898
2.4829,9.2307
-8.0981,-5.9864
-1.1875,-0.5799
-6.5033,-6.0489
2.5632,9.287
-8.4578,-4.358
1.6979,6.6689
-7.7713,-6.2665
0.6033,10.2757
2.8259,8.5241
-7.3838,-5.615
-0.2299,6.8641
-1.4734,-1.5301
-0.8529,-2.125
0.6333,6.4845
-0.4823,-2.1307
-1.3414,-1.8993
-8.5104,-5.8405
3.9868,10.6844
-1.7032,-2.4153
2.3147,11.134
-8.1512,-8.0224
-2.1606,-2.311
0.713,8.4328
1.9032,9.7704
1.8336,9.2748
-7.492,-5.9623
-7.6253,-7.0629
2.4766,7.2957
-0.2818,-1.1557
0.1077,-1.0468
-7.4898,-5.3915
-0.2165,7.3419
2.2603,4.7385
1.9244,6.26
2.2967,8.7208
2.1004,9.5084
-0.0905,9.6699
2.3595,10.033
2.3911,8.9948
-2.3248,-3.2392
1.3755,6.1119
0.2022,9.5248
-9.2536,-4.9836
-5.7403,-6.0333
-7.1823,-5.8113
2.2507,9.4841
0.1475,-0.8584
-0.7211,6.3653
-6.4619,-4.464
1.1258,8.5514
0.1052,-1.9348
2.2009,8.9152
2.0917,7.2649
1.7699,10.2854
-2.5398,-1.3771
3.9804,6.7409
2.9521,7.2545
0.9657,6.8099
-7.2819,-7.6309
1.0423,8.4935
1.2957,9.1462
-8.0901,-3.417
2.446,9.8927
1.8772,9.6689
1.4989,9.7283
0.83,9.7168
1.5212,8.3026
3.483,7.0481
3.3201,9.4721
-9.1815,-5.9866
1.345,5.6783
-1.9993,-1.3792
0.2317,10.018
2.2286,8.6712
-8.0912,-5.6114
2.1758,6.5332
-6.687,-6.9372
-2.9328,-1.1533
1.2008,7.6548
3.19,9.7113
0.8001,9.9541
-1.8991,-3.3911
-7.3908,-6.1507
1.7556,10.0077
-1.0807,-2.3921
1.7263,7.7989
0.3838,9.4495
3.061,10.1586
-0.5229,0.4299
-7.948,-5.7158
0.6263,10.0492
-2.3084,-1.3943
-6.6229,-5.6333
3.4214,9.3999
-2.6104,-1.113
-1.4445,-2.1374
-9.3388,-7.8846
2.045,9.2859
-1.8243,-0.9482
-8.9353,-6.5936
-0.4215,-0.0218
0.8405,6.9451
-2.1744,-0.9004
3.0529,8.7874
-1.7666,-1.6864
-9.0245,-6.2976
1.8537,9.247
0.0138,10.2471
1.7144,8.7288
1.7234,8.4159
1.3323,8.4387
0.8974,7.2381
3.8385,11.7001
1.4849,8.4006
-7.1037,-6.6888
-6.498,-6.8597
-7.7237,-6.9587
-1.207,6.6449
-8.6111,-7.5006
-8.6005,-6.3324
-0.1076,7.691
0.3935,8.3865
-7.5035,-6.6748
-1.4137,-0.7678
0.2521,7.5333
-1.0435,-0.328
0.4693,6.9086
-0.1097,-1.6052
1.222,8.4348
-1.2923,-0.6225
0.6393,6.9428
0.7439,7.2565
-8.3189,-6.0435
-0.4846,-0.0812
2.2051,10.55
-7.0569,-5.6229
2.198,9.1932
-0.9168,7.454
-8.1221,-5.863
-1.0192,-1.8884
3.2246,5.5211
0.4498,9.7041
1.3445,8.9796
-7.5443,-7.0174
-6.9578,-5.1481
1.9907,8.1981
1.1656,9.8387
-2.0765,-0.628
-1.1149,-0.1328
0.8318,6.8374
-1.7667,-0.5924
-1.8915,-0.1255
-8.3895,-5.589
-1.8803,-0.2627
-7.3754,-4.4575
-1.9513,-1.6686
0.5253,0.5304
-8.598,-6.4932
1.6587,8.5418
1.9445,8.8349
0.1268,-1.6965
-7.867,-7.0816
-0.1782,9.1591
1.9614,7.3707
0.1776,-2.1916
-6.4114,-6.024
-1.0627,-1.0625
-1.0058,-0.5117
-2.1131,-0.6434
-5.4981,-4.7487
-1.5208,-0.5859
-8.8967,-6.9864
2.6034,8.0968
1.1317,9.1891
-9.2054,-7.384
0.4728,5.8133
0.0124,6.2629
2.5406,8.8325
2.056,7.2405
-6.6099,-5.8917
-9.0137,-5.5116
-8.4633,-5.3617
0.125,10.1355
1.7027,8.9601
-7.3833,-4.6807
2.6637,11.0113
-1.5785,-0.2695
1.5568,10.0048
1.1956,10.275
1.1717,10.1878
-0.2607,-1.8751
2.2887,8.378
1.8845,6.5287
-7.7314,-6.4295
-8.8652,-5.7217
-7.9937,-5.5269
1.8366,6.0743
0.7126,8.8577
