-3.5443,0.2202,8.2722
-4.1124,-1.8366,7.6733
8.6063,2.4961,10.3032
9.5659,2.7012,8.6007
9.3615,2.5681,9.2127
-6.65,4.6806,-3.5821
-3.1244,-1.1743,7.4856
10.4591,3.8885,11.3156
-8.4762,9.586,-3.1315
9.904,2.736,12.6571
-7.7526,-7.0794,-12.2283
9.8398,3.139,10.4353
7.442,1.8998,8.1377
-1.5866,0.1755,9.3439
9.2266,3.2431,9.5764
-9.576,-4.1895,-10.6106
-8.4927,-5.6008,-11.8926
-3.0365,1.9123,8.0008
-2.1072,0.7961,9.0096
-10.0316,3.8154,-2.995
-8.3017,6.0598,-2.0956
-8.3217,6.4476,-1.9594
-9.1231,6.1024,-4.4919
-3.9407,-0.9252,9.0272
-8.0126,-5.435,-8.6268
-9.5361,5.3101,-3.7972
8.0718,2.3403,9.4824
8.4958,2.1853,9.7597
10.3772,2.9833,9.7052
-8.9558,7.4234,-2.7472
8.2784,2.4332,9.7399
-8.1934,-5.4535,-9.8869
-3.1635,0.756,7.9208
10.1084,2.432,9.8257
-8.336,-4.9756,-8.7237
-8.1659,5.6614,-4.3158
-9.2604,5.2254,-4.1925
-7.1942,-4.8685,-10.3969
-3.3391,1.2004,7.1755
9.4173,2.2005,8.6899
-10.3033,6.6897,-0.9659
-7.9421,5.8492,-1.2889
-8.7415,6.7283,-0.285
-3.0043,0.7298,9.0446
8.3913,1.3983,10.7003
-8.6494,7.5112,-2.9331
-7.3189,5.2218,-2.9117
-9.7412,-5.4928,-10.6248
9.8883,2.4539,10.159
8.0786,1.49,8.4623
-9.4159,-7.1877,-9.8699
-3.1192,0.1624,7.9851
-10.8725,7.6609,-2.8692
-6.534,6.924,-4.4392
-1.4673,-0.2855,8.5016
-5.418,-3.3285,-9.2609
-1.2762,1.5519,6.4004
-6.6848,-4.1804,-9.4709
9.1757,3.0232,9.0946
9.0931,3.3595,9.6831
-6.5489,-4.3815,-8.5399
-7.7395,-4.2472,-10.974
9.4688,3.6621,11.1273
-3.7004,1.379,7.5137
-4.3007,-0.4288,6.6795
-2.4888,3.4381,9.5237
-3.178,0.1713,8.3575
-2.8092,-1.0001,8.951
-4.6283,0.6436,6.6716
-9.203,7.7182,-1.7698
-2.568,-0.1874,8.513
-2.7595,-0.7909,7.4292
-9.1146,6.6994,-3.7353
-9.2016,9.2735,-3.4723
9.9706,2.106,10.54
-9.0201,-5.432,-9.5998
-8.077,-4.8514,-10.6859
-2.2148,-0.1091,6.3198
-8.3957,-4.5313,-10.9443
-3.1577,1.0695,7.1315
-7.8254,-4.4688,-10.0568
-10.383,5.0084,-2.81
-1.0057,0.0272,7.9502
-4.2117,-0.6009,10.5086
-7.8016,6.1173,-2.8103
-4.9426,-0.0539,7.3885
-8.1025,6.5972,-2.705
8.1474,2.8311,10.1623
-8.3942,-5.1326,-9.1836
-2.2413,-0.2027,8.8833
-8.6388,7.9946,-2.3101
-3.9017,1.1258,8.9903
-8.3939,-5.8855,-8.5569
-8.7153,-5.3191,-9.5648
-3.2574,-0.3763,8.4919
8.9865,2.2763,8.672
-8.2182,6.1805,-3.6474
7.3001,1.9541,8.1741
-3.0519,-0.84,8.5876
-1.6687,0.2256,9.3224
-9.3154,8.1767,-3.0231
-7.9818,-4.6027,-8.1158
10.636,1.322,9.6519
-8.065,5.748,-2.2564
-1.6768,-0.3419,9.675
-8.2328,-3.9782,-11.4551
-9.8449,-3.6894,-9.6874
-7.6086,-5.3339,-8.5793
-10.0079,6.3022,-3.1987
7.606,1.6251,10.0608
-10.2554,7.1704,-1.1625
-8.8332,7.3469,-2.4344
-1.7986,-0.7526,9.2825
10.7953,4.0695,10.201
7.666,3.9782,9.5571
7.4503,3.7221,8.0466
-11.9559,7.0308,-3.421
-7.8335,5.2029,-2.8579
-9.8251,6.5835,-3.104
8.4894,1.3837,10.0681
-9.7611,6.8166,-1.9724
-8.4019,-4.5239,-9.7273
-3.1924,0.6793,7.9649
-9.7369,9.446,-2.4412
-8.491,6.7965,-2.1861
7.2616,4.0122,10.7663
10.6142,4.5574,9.6181
-8.872,-5.4865,-10.5758
-8.87,6.3946,-4.9931
-7.8396,5.0545,-2.6713
-8.5896,6.9295,-4.2186
8.8403,2.4947,8.9552
-9.4433,-3.2615,-9.8135
-3.833,-1.0327,8.0876
-8.5939,-5.8347,-10.9983
-8.2641,-5.667,-8.8622
-2.8549,0.6004,7.6878
-10.0481,-4.9546,-9.4419
8.1311,2.4421,8.5948
-7.7819,6.3609,-3.5483
-3.2223,2.4799,8.5723
-9.0651,5.8326,-1.0856
-10.583,-4.402,-9.7666
7.2832,2.9979,7.5093
-7.3811,6.7337,-2.3334
8.9431,1.1452,8.4905
-9.6967,7.022,-2.1726
-7.6137,5.5722,-1.3969
-9.8777,5.8884,-2.7086
-6.6369,-5.5055,-8.7893
-8.9567,5.9365,-4.495
-8.073,7.2109,-2.2162
-8.2991,-4.3964,-9.3591
11.6082,3.6863,9.7694
-8.4139,-5.4794,-9.2675
-7.5009,-4.575,-7.7725
-1.9898,1.1085,9.3436
-9.5387,6.8327,-4.16
-9.9591,6.3965,-2.7707
8.865,1.7254,8.9037
11.1347,2.0466,8.3287
-2.2553,0.9992,7.7882
8.2908,3.3825,10.3124
-7.5414,-8.0657,-10.8829
-2.9382,0.5335,6.7815
-3.1612,0.1591,7.6376
9.2908,3.3451,9.4688
-9.2118,-4.4205,-10.2399
9.5524,2.5802,8.1648
-9.2364,7.007,-2.5835
9.4053,4.2831,10.3082
-9.0688,6.4931,-3.7192
-7.0338,-5.9422,-11.239
-7.4625,6.989,-3.4133
-10.1275,-4.1538,-11.0826
-2.7846,0.4534,8.5022
-8.448,5.7016,-4.3869
-4.3509,0.6647,8.6948
-2.8534,-0.8075,6.9365
9.1576,3.1254,9.1688
-8.9068,6.581,-1.1716
-10.1456,9.0493,-3.0213
-10.0099,5.9425,-3.3457
-9.8706,-6.4143,-9.8864
-4.475,0.8845,8.5159
-7.0923,-5.2236,-10.8531
-9.1287,-4.5954,-8.3622
-10.5581,7.1502,-4.2251
8.9636,1.2925,10.1797
8.0093,3.6375,8.5407
-8.2617,-4.753,-10.214
-3.2664,-0.0107,7.7882
-8.8808,-5.171,-10.1976
-10.4806,5.7126,-4.0875
-9.2495,-6.3437,-9.8089
-7.6785,-5.4206,-8.5822
-7.9431,-5.6101,-10.249
-8.4679,5.9128,-4.7496
-3.7188,0.472,9.7894
8.9792,2.3264,10.0152
8.7119,2.2154,10.061
-3.0758,1.4351,8.8692
-2.4485,0.2292,8.1712
-3.57,1.1253,7.2256
8.3276,2.3879,9.4071
-4.1064,1.1813,6.2247
-8.4746,8.0902,-3.3433
-4.1301,-0.5049,6.9514
-8.0799,-5.1259,-11.9193
8.7018,2.6396,11.0464
-8.6992,6.4944,-3.5342
9.7103,1.7796,9.1903
-7.6518,7.097,-2.8253
-4.7625,-0.577,9.1548
-10.2748,7.0679,-1.718
-8.5471,-3.9451,-11.7639
-7.9487,6.1733,-1.4631
-8.7108,7.2932,-2.8292
-4.2649,0.9417,6.3649
8.6036,3.7477,9.6196
-7.1674,-5.7024,-9.8562
-3.2967,2.4466,8.0976
-8.5153,6.389,-1.5844
-9.3084,-5.61,-8.9948
-7.1059,-5.5361,-10.3727
8.7831,3.9845,9.409
-3.1721,0.3972,8.9847
-9.7544,-6.0557,-10.8005
-1.8809,1.5371,7.4599
8.8856,3.6847,9.1669
-8.4731,8.0673,-4.6406
-3.215,-0.2616,7.6757
-9.5821,7.5245,-3.2236
8.4469,1.8545,9.7524
-8.6687,-3.0935,-11.2954
-9.0477,-6.7728,-8.9204
-7.1274,-4.102,-8.8524
-8.488,-5.3727,-8.7094
-9.429,-4.2011,-10.3511
-2.7821,0.9359,7.4438
-2.3329,1.0177,7.7695
-4.5394,0.1944,8.0602
-10.0707,5.7553,-2.4969
-7.9924,-6.1432,-9.2576
-0.0996,1.775,8.1682
-2.0007,-0.3257,7.8095
-6.7576,7.2353,-1.595
-8.2763,5.2574,-4.1653
-8.9018,6.9031,-1.8408
-4.2213,0.1638,9.0012
-8.9083,-3.8959,-9.9357
-7.2452,8.698,-3.9962
-9.719,7.1915,-1.8288
7.1838,2.6631,10.7161
8.0538,3.0332,10.2863
-3.1832,-0.6966,6.4718
-3.6067,0.6724,7.7858
-2.2455,0.551,8.1275
-9.1608,8.1181,-3.5151
-8.6083,-5.4887,-9.5928
-9.5414,-4.0051,-9.8404
-8.2718,6.9455,-2.3194
-10.2073,-6.4735,-10.7352
-9.2979,5.7737,-2.9136
-1.5641,-0.7265,6.9038
-9.0319,5.5098,-1.7226
8.6855,2.7392,7.5961
-9.3964,-6.7536,-7.7925
-9.8826,-3.7418,-7.6168
-8.8306,-4.8609,-10.7999
9.4205,2.2147,8.1946
-8.3377,6.0608,-2.2482
-2.4182,0.4826,8.4352
9.828,1.8809,9.8768
8.5264,3.6586,9.5028
-10.0869,6.3686,-2.9119
-9.0978,-3.8793,-9.4191
-7.4767,7.6436,-1.5811
9.9205,2.865,10.2258
-8.401,7.5388,-3.5942
8.1699,2.4828,8.5552
-9.3596,-4.7299,-9.2356
-8.571,-3.8314,-9.0513
-9.0304,6.2277,-2.0346
7.198,4.0447,10.0778
8.1045,2.1286,8.1807
-10.1038,-6.5281,-8.336
9.5976,1.4828,8.1703
8.2117,2.8509,9.3376
9.0595,2.2006,8.3496
8.8125,1.2041,9.479
-7.8479,-7.1988,-10.7978
-2.0829,0.7786,7.6578
-8.5548,-3.7076,-10.2637
9.3594,3.7678,8.7659
-2.4017,0.8384,7.2889
10.2238,2.4916,11.0363
9.3843,3.4214,9.6433
9.3113,3.9717,9.2971
9.6317,3.1995,8.7138
-9.0807,6.2648,-2.1384
-2.6527,0.2177,7.9391
-8.3327,-5.5098,-9.6309
-8.6498,-4.0261,-11.7712
9.2575,2.3104,10.581
8.7402,3.4609,8.1534
-3.7499,2.3461,7.9671
-3.8074,0.967,9.6449
9.5892,2.7585,9.5196
9.9067,3.0373,10.2347
-8.3324,6.3944,-3.6803
-7.5189,8.2873,-4.4389
7.8574,2.7717,9.8102
-8.4202,6.0802,-1.7933
-3.0509,1.0793,8.8264
9.0372,1.3917,9.3856
-8.4701,-3.7138,-9.3228
-2.2342,1.1269,9.3806
-5.759,7.341,-3.4339
-7.9273,-5.7193,-10.8398
-2.7602,0.2882,7.096
9.5812,3.1401,10.6076
-8.3541,6.2455,-1.6103
-3.6835,2.6621,8.6382
-3.0485,-0.3133,9.0546
8.4603,1.6778,9.5872
-8.682,-2.9521,-11.8376
11.2073,4.027,8.2602
-6.7547,6.2359,-2.2685
7.6821,3.5418,8.9495
-2.8405,0.2058,7.5734
-5.2093,-0.172,8.2067
-3.2789,1.7108,8.0243
8.5056,3.9968,9.7373
-8.5528,-4.3031,-11.4798
-3.6088,2.2696,8.0771
-3.0116,-1.0692,8.6868
8.1961,5.0019,8.7891
8.5858,4.6774,10.9975
-8.4589,6.813,-4.1396
-3.7649,-0.2209,7.6356
-8.3913,-4.1757,-11.4362
-2.8902,-0.2141,7.863
-3.8956,-0.3071,8.4594
-1.5086,0.2524,7.7162
-2.7919,0.5547,8.0013
11.0833,3.1358,9.3676
-2.3847,0.8028,8.5257
-1.8618,0.7578,8.8216
-6.8125,6.0697,-1.9146
-10.1575,-3.8712,-11.0687
-9.1582,-4.9425,-10.9253
-3.0359,-1.2842,8.8057
-8.6468,6.892,-3.7291
-8.9502,8.847,-1.1269
-9.782,-4.9557,-8.759
-8.9511,-6.2157,-8.7782
-8.5068,6.9076,-0.0509
-9.4334,-4.2823,-8.0007
7.7167,3.0363,10.1408
-6.5997,-5.0828,-9.5803
-10.9639,8.8224,-1.9536
-10.809,-4.659,-9.2086
-1.9481,0.5523,8.3318
9.1443,3.1282,7.6517
10.3436,3.1338,8.3659
-7.9838,-5.2084,-11.4195
-8.4694,-3.5599,-9.6462
-9.4644,5.098,-3.028
-2.5886,-0.194,6.8805
-10.4338,-3.6282,-9.3419
-8.9479,-5.2536,-9.4348
-2.285,1.6638,7.8188
9.1468,3.1252,9.7397
9.2249,2.0425,7.8744
-7.6811,-5.1366,-11.2121
8.873,2.6967,8.3743
-9.2736,4.9908,-3.873
-9.7813,6.4668,-3.2473
-3.031,0.5764,9.0071
-1.5951,-0.9313,9.4083
-9.8427,8.1696,-1.8988
-9.1308,6.2085,-2.4934
9.3999,4.2229,9.335
-8.7256,8.5897,-2.3452
9.8609,3.0641,9.0513
-8.6731,5.6627,-4.4569
9.119,4.0859,6.8699
-8.7178,-5.093,-9.089
-7.0987,6.7652,-1.8242
-9.6415,6.109,-3.575
-4.668,0.1413,8.74
-3.6108,1.1587,8.9269
9.0261,3.1074,9.2488
-10.8911,-4.8648,-9.1561
-7.0384,-6.8737,-9.9807
-9.5482,6.386,-2.5625
-7.434,-3.424,-9.9276
-8.6982,7.7072,-3.5878
-9.5839,7.3178,-3.0311
-4.9746,1.1668,7.7501
-7.5789,-5.8912,-9.7824
-8.3574,7.3358,-2.5975
-2.5597,1.3664,9.2004
8.6905,3.4345,9.2129
-2.6505,1.3928,6.5924
10.1079,3.0515,9.2798
8.0756,1.9092,10.5663
-7.8129,6.6799,-2.545
-7.5259,-4.5747,-9.8251
-9.4656,6.2568,-2.3778
8.6396,3.176,9.328
-2.0902,-0.5826,7.3447
8.8267,2.4727,10.1148
-3.9625,-0.2478,6.9109
-3.5732,0.7997,7.2805
9.1133,3.1884,9.1987
-2.6954,0.4692,8.0568
-9.0281,5.9838,-5.0094
-7.7207,-5.5276,-9.2923
-8.8966,9.6327,-2.7017
-8.7828,7.4885,-3.5516
-9.6736,-5.3561,-10.6874
8.7316,2.0677,7.1037
-3.5245,-1.1212,10.8184
-4.612,-0.6052,8.3234
9.2986,3.4875,9.6039
-9.4824,6.3423,-2.467
8.4168,3.1234,8.0089
-3.8819,1.1035,8.2407
-8.6896,-4.056,-10.9799
-9.5209,6.3787,-2.7731
-3.1442,-1.4898,7.4012
-8.5483,-5.7544,-9.7023
-4.3148,-0.7864,8.3277
-3.6642,-0.4871,7.8262
-8.1561,-4.1471,-9.6769
-9.2882,-5.4007,-10.195
-8.7543,-6.1072,-12.2041
8.7961,4.1885,9.2524
-7.5426,6.7471,-2.147
9.879,3.1578,9.0275
-9.1518,6.9382,-2.8187
-7.0478,-6.2326,-9.9395
-7.1738,-3.786,-10.8083
-4.1648,1.1432,9.7418
-8.5063,5.384,-1.9088
10.2251,2.6468,8.7274
9.8287,2.1143,9.852
-8.6158,7.3383,-2.3735
-2.7715,1.8871,7.7763
-8.5904,-5.7173,-11.3305
-3.992,-0.9643,8.4942
-9.3043,-5.4258,-8.4759
-6.2679,-5.6277,-9.6288
9.6067,4.9147,10.8004
-9.5891,5.9969,-2.9713
-7.1374,8.1848,-3.6189
7.3791,3.8705,8.0066
-6.7962,6.3215,-1.6633
-8.9643,-5.1037,-10.5471
-2.9787,0.769,7.8126
-8.2619,6.0412,-2.8978
-8.5806,7.7769,-4.214
9.3955,4.8866,10.681
-3.9726,1.1394,6.726
-9.3687,-6.1133,-8.8648
-7.5257,7.0615,-2.2165
-9.1305,-5.622,-9.9003
-9.0985,-5.4814,-10.1981
-3.9862,-0.4364,8.4233
-1.8449,-0.9209,8.7699
8.1963,2.5438,9.6147
-4.0769,0.9086,5.3508
-7.0416,5.5177,-3.6021
9.3487,1.3234,8.5354
-8.7088,6.6778,-2.046
-2.1703,0.2678,7.8313
-4.2152,1.1736,9.9764
-3.4273,1.537,9.8759
9.7671,2.1787,8.5946
-8.4008,6.712,-3.012
-9.5573,6.449,-2.3895
-2.0545,1.5473,7.2313
9.6266,4.7018,9.0448
-8.1779,-5.044,-9.305
-3.6952,1.0112,6.1548
7.5199,1.6827,9.0758
-10.7264,6.5694,-2.8916
-9.7732,-4.4708,-10.1848
-8.6697,-4.256,-9.1592
-1.6202,-1.0668,6.5845
-7.9454,7.7132,-2.198
-8.2177,7.2136,-2.7171
8.5869,2.9781,8.2267
-7.5543,-4.4076,-8.0473
-4.5936,0.6726,8.543
-3.3813,0.4077,7.8583
-8.2349,6.8769,-1.7864
-7.9475,-4.7655,-8.7488
7.3044,2.8674,11.4317
7.8989,4.1887,9.175
-7.6947,6.4819,-4.5553
-10.3447,6.6461,-2.7394
-7.3147,-6.2561,-10.3982
-3.7578,-0.8699,6.5569
-2.9071,0.1514,10.5643
-9.0345,-3.9421,-9.6767
9.2875,3.1257,10.8096
-9.571,5.197,-3.6188
9.2927,2.5684,9.0139
-9.2508,-4.9487,-10.571
8.2431,2.424,9.7454
-0.5692,0.8777,8.7761
-3.1182,-1.5469,9.7612
-9.756,7.2406,-3.7041
8.9768,1.7572,10.5705
-8.0695,8.4082,-1.8455
-8.4004,-5.5665,-11.0164
9.766,2.1551,8.3666
-5.1774,-5.4853,-12.5086
-6.2455,-4.8794,-10.4311
-3.8589,-1.6221,6.1932
-8.5114,6.5396,-2.9523
-9.1229,6.8482,-3.28
-2.5958,1.848,7.8881
-3.135,0.6467,7.6091
-8.0289,-4.6668,-9.5879
7.7891,2.8381,9.8707
10.0693,1.3644,9.2761
7.7099,1.008,7.7209
-2.9179,1.7767,6.3515
-3.5928,2.3453,8.7794
7.8501,3.5635,9.1716
-9.6448,6.5213,-1.9715
-7.9714,7.1835,-3.323
-6.8558,6.4548,-3.5746
-8.9712,-5.5879,-8.3093
-3.2062,0.6509,8.1278
-8.5216,-4.3972,-9.5404
8.4048,3.4451,9.2182
9.2284,1.1193,10.6689
-7.135,7.5682,-2.9217
8.6162,2.4376,8.5542
-7.7774,-6.1862,-9.2885
-8.8148,7.4607,-3.6634
-9.6626,-5.2378,-8.8723
8.1756,2.8471,8.8685
-8.3637,-3.9497,-9.6569
-1.5608,-1.2333,6.0633
-6.0223,-5.4475,-8.8215
-7.4323,4.8412,-2.8068
-0.9894,0.3858,9.1181
-7.8122,5.3803,-1.9186
-7.8221,-3.9761,-8.2312
-9.3187,-5.5203,-10.0042
-9.2341,-3.9595,-8.9115
-2.6868,0.689,7.5979
-7.1641,-6.1483,-11.0489
9.2554,2.6648,9.2087
-2.9918,1.1306,7.3062
-7.8855,5.2663,-3.2919
10.1426,2.564,7.3673
-3.0331,1.1897,6.8878
-9.1207,4.4164,-3.2113
-3.3348,1.514,8.6971
-8.3668,-6.571,-9.2825
-11.4813,-6.6451,-8.4936
-6.718,6.4817,-1.4764
-8.9221,6.6234,-2.394
8.0805,1.7948,9.1561
8.9453,1.9975,9.8269
-9.2583,-5.2293,-8.6906
-2.8758,2.1811,7.8423
10.335,1.6966,8.3721
-9.7456,6.4348,-2.8259
-8.5416,5.7015,-3.3131
-2.73,0.0438,7.7365
11.0342,1.9681,11.3586
-1.0556,0.2473,8.2003
8.3556,4.4396,8.6425
-10.0823,-6.6455,-9.4786
8.4986,1.8219,9.2752
7.5264,2.7138,10.0856
-7.7232,7.6017,-3.301
-4.9659,0.2404,8.2031
-8.4346,6.5077,-3.0031
-9.3167,-4.2904,-9.8158
-7.9793,-5.2044,-10.3996
-7.5674,6.719,-3.1008
-9.9343,6.4831,-2.9891
-1.0083,0.9206,6.9431
-8.3614,-5.1048,-8.8037
-8.7645,-5.4445,-9.7275
9.4402,2.6991,11.2892
-1.4636,1.5337,6.828
9.575,2.5132,8.0681
-7.3763,6.5808,-3.2484
-8.6517,-6.8163,-10.1815
9.203,1.9855,9.3044
-3.0165,0.2736,7.8862
-2.6559,0.504,8.0263
8.2722,1.4357,9.6807
-3.903,0.3531,7.327
-3.5785,-1.0716,6.5156
8.8018,2.7093,8.8696
8.385,3.1723,8.4195
10.4943,2.7513,10.1888
-2.7284,-0.6572,9.1419
-9.8568,-3.8021,-9.162
7.8292,2.5088,10.35
-7.9224,6.3858,-2.4058
-8.8323,-5.2758,-9.2678
-2.1366,-1.486,7.1758
8.1613,0.4547,10.9917
-7.4989,-6.4566,-9.5088
-2.9311,-0.2791,6.9
-9.3226,6.056,-3.2137
-7.5006,-3.6609,-8.1144
-7.7924,7.0239,-2.6956
-8.8471,-6.0346,-9.3789
-8.6587,7.6603,-2.6117
